,Content ID,Reaction_Type,Datetime,Content_Type,Category,Sentiment,Score
4274,6f48fe2b-7c20-4065-8ae9-7bea61275dc7,scared,2020-08-22 08:28:07,GIF,science,negative,15
4275,c48d7966-42f3-43a6-a0b7-0a2260ffa125,scared,2020-11-01 09:53:18,audio,culture,negative,15
4276,4bfc9824-aaeb-4695-8195-945686795b30,scared,2021-01-21 01:17:00,video,public speaking,negative,15
4277,4bfc9824-aaeb-4695-8195-945686795b30,scared,2021-01-24 09:28:59,video,public speaking,negative,15
4278,4bfc9824-aaeb-4695-8195-945686795b30,scared,2020-12-15 15:21:24,video,public speaking,negative,15
4279,a168836d-7a74-41e2-a8ae-809fa556c8a0,scared,2020-10-23 19:48:51,photo,travel,negative,15
4280,ee631766-3818-4de6-897f-2355542b58e7,scared,2020-07-23 02:13:31,GIF,public speaking,negative,15
4281,0ac85d23-c8ba-49ed-bec1-493b960a88c0,scared,2020-08-21 23:03:10,photo,science,negative,15
4282,0ac85d23-c8ba-49ed-bec1-493b960a88c0,scared,2021-02-07 04:28:29,photo,science,negative,15
4283,ef619e47-1e88-4e0f-8d91-590cd9ecc137,scared,2021-04-17 10:02:18,photo,animals,negative,15
4284,f65dbde9-c8dc-4851-927e-964fa2e0908a,scared,2020-09-16 09:54:11,video,education,negative,15
4285,f65dbde9-c8dc-4851-927e-964fa2e0908a,scared,2021-02-14 15:05:10,video,education,negative,15
4286,f65dbde9-c8dc-4851-927e-964fa2e0908a,scared,2020-11-16 03:52:49,video,education,negative,15
4287,f65dbde9-c8dc-4851-927e-964fa2e0908a,scared,2020-06-21 13:00:52,video,education,negative,15
4288,f65dbde9-c8dc-4851-927e-964fa2e0908a,scared,2020-12-18 12:07:45,video,education,negative,15
4289,f65dbde9-c8dc-4851-927e-964fa2e0908a,scared,2021-03-05 06:28:13,video,education,negative,15
4290,019b61f4-926c-438e-adaf-6119c5eab752,scared,2020-06-23 17:24:22,photo,fitness,negative,15
4291,019b61f4-926c-438e-adaf-6119c5eab752,scared,2021-03-26 22:08:29,photo,fitness,negative,15
4292,049c926f-9095-4bb2-a464-666a68257f61,scared,2020-09-24 05:09:20,video,dogs,negative,15
4293,049c926f-9095-4bb2-a464-666a68257f61,scared,2021-04-21 00:37:01,video,dogs,negative,15
4294,049c926f-9095-4bb2-a464-666a68257f61,scared,2020-11-04 07:31:21,video,dogs,negative,15
4295,8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,scared,2020-08-16 01:24:02,GIF,soccer,negative,15
4296,724b9f31-8bdc-4152-b93f-4d3e457201ef,scared,2021-04-06 20:29:32,audio,animals,negative,15
4297,6aa06c00-d796-43c3-816d-70f21fe58f80,scared,2020-08-03 06:23:01,audio,science,negative,15
4298,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,scared,2021-03-23 09:30:25,GIF,tennis,negative,15
4299,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,scared,2021-02-19 20:40:08,GIF,tennis,negative,15
4300,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,scared,2020-08-06 01:57:21,GIF,tennis,negative,15
4301,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,scared,2020-09-02 23:19:58,GIF,tennis,negative,15
4302,96ece45a-89e4-4cf8-b216-c860bf8e158e,scared,2021-04-26 12:20:35,photo,food,negative,15
4303,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,scared,2020-08-15 18:05:17,GIF,food,negative,15
4304,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,scared,2021-02-27 11:19:09,GIF,food,negative,15
4305,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,scared,2021-03-19 11:50:20,GIF,food,negative,15
4306,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,scared,2020-11-01 15:28:53,GIF,food,negative,15
4307,4dd4da35-453e-466d-95ca-b1a7710fac1f,scared,2021-04-16 19:07:22,GIF,technology,negative,15
4308,4dd4da35-453e-466d-95ca-b1a7710fac1f,scared,2021-06-01 15:54:58,GIF,technology,negative,15
4309,15e13281-8bd0-4f40-a0fa-44749cf32378,scared,2020-12-19 13:31:03,video,dogs,negative,15
4310,1bbfe52f-37e2-4874-8422-161a60b331e1,scared,2021-02-11 10:00:47,GIF,culture,negative,15
4311,1bbfe52f-37e2-4874-8422-161a60b331e1,scared,2021-06-17 18:10:03,GIF,culture,negative,15
4312,1bbfe52f-37e2-4874-8422-161a60b331e1,scared,2020-11-06 11:58:51,GIF,culture,negative,15
4313,1bbfe52f-37e2-4874-8422-161a60b331e1,scared,2021-02-01 07:00:13,GIF,culture,negative,15
4314,94f8ffbb-d888-4713-8cdd-ea57466d88b2,scared,2020-10-11 16:29:27,video,science,negative,15
4315,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,scared,2020-07-18 14:47:09,audio,studying,negative,15
4316,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,scared,2021-06-15 19:00:46,audio,studying,negative,15
4317,c3d1c36d-2ad9-45ce-be49-51c103351e62,scared,2020-06-28 13:58:42,video,travel,negative,15
4318,b38723f3-878c-4308-b173-14f03639d9b8,scared,2021-04-13 04:44:03,video,travel,negative,15
4319,b38723f3-878c-4308-b173-14f03639d9b8,scared,2020-08-11 07:13:51,video,travel,negative,15
4320,b38723f3-878c-4308-b173-14f03639d9b8,scared,2021-02-23 17:33:06,video,travel,negative,15
4321,942c5154-791e-47c0-bfad-264a3d6296eb,scared,2020-08-01 15:32:06,audio,animals,negative,15
4322,942c5154-791e-47c0-bfad-264a3d6296eb,scared,2020-11-20 08:08:42,audio,animals,negative,15
4323,942c5154-791e-47c0-bfad-264a3d6296eb,scared,2020-10-01 17:44:46,audio,animals,negative,15
4324,e1eb9e92-2e08-48b0-8be7-a2a98048aa08,scared,2020-11-10 17:52:29,video,public speaking,negative,15
4325,e1eb9e92-2e08-48b0-8be7-a2a98048aa08,scared,2021-02-12 01:05:55,video,public speaking,negative,15
4326,a739e02a-5d83-4e0e-b306-740652cf700a,scared,2021-03-11 01:50:50,video,science,negative,15
4327,7cace87f-53ff-40c0-99f5-abbc5b8f86d6,scared,2020-08-25 15:53:29,GIF,cooking,negative,15
4328,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,scared,2020-11-22 13:24:02,photo,science,negative,15
4329,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,scared,2020-10-28 01:22:31,photo,science,negative,15
4330,c9b2829f-278c-4acd-a895-cf0bd337d36f,scared,2021-04-13 06:15:51,video,fitness,negative,15
4331,c9b2829f-278c-4acd-a895-cf0bd337d36f,scared,2020-09-14 07:09:53,video,fitness,negative,15
4332,c9b2829f-278c-4acd-a895-cf0bd337d36f,scared,2020-09-03 06:17:07,video,fitness,negative,15
4333,c9b2829f-278c-4acd-a895-cf0bd337d36f,scared,2021-03-04 07:44:04,video,fitness,negative,15
4334,a861f7e7-b2f5-4d86-966c-7503c8faaeca,scared,2021-03-11 12:16:39,GIF,animals,negative,15
4335,56b0b1ab-a07c-4379-b699-80ccc8689c85,scared,2020-11-26 09:11:53,video,culture,negative,15
4336,56b0b1ab-a07c-4379-b699-80ccc8689c85,scared,2020-12-22 06:44:50,video,culture,negative,15
4337,56b0b1ab-a07c-4379-b699-80ccc8689c85,scared,2021-03-22 02:39:59,video,culture,negative,15
4338,56b0b1ab-a07c-4379-b699-80ccc8689c85,scared,2020-08-07 19:21:31,video,culture,negative,15
4339,6c8d057d-756a-41dd-afef-bf73adffbdf4,scared,2020-10-06 19:34:49,audio,food,negative,15
4340,6c8d057d-756a-41dd-afef-bf73adffbdf4,scared,2020-09-16 12:20:11,audio,food,negative,15
4341,990f1598-4dbb-403c-a5b2-48de2c30b1ca,scared,2021-01-24 04:19:23,audio,food,negative,15
4342,990f1598-4dbb-403c-a5b2-48de2c30b1ca,scared,2021-05-05 01:02:02,audio,food,negative,15
4343,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,2020-08-28 22:46:21,video,animals,negative,15
4344,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,2020-10-08 16:08:32,video,animals,negative,15
4345,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,2020-10-07 04:42:54,video,animals,negative,15
4346,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,2020-07-21 00:23:13,video,animals,negative,15
4347,fe06b730-b1f8-4f55-af1a-52487d8f1ec6,scared,2021-03-26 16:09:40,video,animals,negative,15
4348,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,scared,2020-11-21 13:57:24,video,travel,negative,15
4349,451b228b-9d66-45a4-b6fa-46c502562b5f,scared,2021-03-02 02:19:56,video,healthy eating,negative,15
4350,451b228b-9d66-45a4-b6fa-46c502562b5f,scared,2021-01-02 18:56:22,video,healthy eating,negative,15
4351,c9082d3b-6f2b-4057-a0b8-3538a247982a,scared,2020-10-11 16:25:42,GIF,healthy eating,negative,15
4352,7c47e333-da29-4be9-8156-2e5f75a991e1,scared,2020-08-30 17:26:15,video,dogs,negative,15
4353,7c47e333-da29-4be9-8156-2e5f75a991e1,scared,2020-06-26 18:52:34,video,dogs,negative,15
4354,f1836624-ac23-4c4c-a868-ebf3256d6e80,scared,2021-04-15 19:11:17,GIF,cooking,negative,15
4355,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,scared,2021-05-21 14:59:48,audio,food,negative,15
4356,aad272f0-2b16-478b-b2c5-c502b060fc30,scared,2020-08-22 11:23:56,photo,dogs,negative,15
4357,1dec5263-8a54-43fb-bfbe-a388d2919e74,scared,2021-04-23 08:52:29,GIF,food,negative,15
4358,1dec5263-8a54-43fb-bfbe-a388d2919e74,scared,2020-07-29 12:22:28,GIF,food,negative,15
4359,c75dfa33-cd71-486f-b4e1-f5e9133ae873,scared,2020-10-11 21:48:36,photo,veganism,negative,15
4360,c75dfa33-cd71-486f-b4e1-f5e9133ae873,scared,2020-08-28 18:14:22,photo,veganism,negative,15
4361,c75dfa33-cd71-486f-b4e1-f5e9133ae873,scared,2020-12-31 01:45:48,photo,veganism,negative,15
4362,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,scared,2021-03-21 15:25:13,GIF,veganism,negative,15
4363,40727608-362e-4e10-970f-2b5a5f8c37c1,scared,2020-06-25 14:29:42,photo,science,negative,15
4364,40727608-362e-4e10-970f-2b5a5f8c37c1,scared,2021-04-14 19:57:58,photo,science,negative,15
4365,40727608-362e-4e10-970f-2b5a5f8c37c1,scared,2020-08-23 01:21:43,photo,science,negative,15
4366,09f2e925-5086-42ad-8160-e763396a36ca,scared,2021-06-04 14:40:46,audio,dogs,negative,15
4367,09f2e925-5086-42ad-8160-e763396a36ca,scared,2021-03-05 09:58:25,audio,dogs,negative,15
4368,6cbac852-fec6-49e2-95db-d62edeb477d0,scared,2020-11-04 12:43:57,video,healthy eating,negative,15
4369,6cbac852-fec6-49e2-95db-d62edeb477d0,scared,2021-04-03 06:42:41,video,healthy eating,negative,15
4370,445a06c1-3dea-4129-90eb-2384c0534eb6,scared,2021-03-21 16:56:48,GIF,technology,negative,15
4371,445a06c1-3dea-4129-90eb-2384c0534eb6,scared,2021-01-16 16:06:37,GIF,technology,negative,15
4372,445a06c1-3dea-4129-90eb-2384c0534eb6,scared,2021-05-06 20:04:14,GIF,technology,negative,15
4373,445a06c1-3dea-4129-90eb-2384c0534eb6,scared,2020-11-25 09:44:27,GIF,technology,negative,15
4374,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,2020-09-04 15:15:04,GIF,veganism,negative,15
4375,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,2021-01-16 10:20:08,GIF,veganism,negative,15
4376,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,2021-04-01 09:40:43,GIF,veganism,negative,15
4377,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,2021-03-29 23:38:59,GIF,veganism,negative,15
4378,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,2020-09-01 20:40:30,GIF,veganism,negative,15
4379,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,2021-03-09 09:23:29,GIF,veganism,negative,15
4380,60872f35-3eb4-4742-b3b0-48f15f11be66,scared,2020-07-20 14:26:30,video,travel,negative,15
4381,60872f35-3eb4-4742-b3b0-48f15f11be66,scared,2020-07-15 02:12:20,video,travel,negative,15
4382,1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,2021-06-06 17:42:38,GIF,travel,negative,15
4383,1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,2020-08-13 04:04:57,GIF,travel,negative,15
4384,1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,2020-07-15 00:18:47,GIF,travel,negative,15
4385,1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,2021-06-01 18:46:44,GIF,travel,negative,15
4386,1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,2021-01-08 23:58:26,GIF,travel,negative,15
4387,1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,2020-11-01 06:50:03,GIF,travel,negative,15
4388,5ac2552c-15a5-41ed-8d67-9c57bce74ebc,scared,2020-09-17 12:35:58,video,travel,negative,15
4389,5ac2552c-15a5-41ed-8d67-9c57bce74ebc,scared,2020-10-14 19:34:18,video,travel,negative,15
4390,5ac2552c-15a5-41ed-8d67-9c57bce74ebc,scared,2020-08-29 22:38:32,video,travel,negative,15
4391,5ac2552c-15a5-41ed-8d67-9c57bce74ebc,scared,2021-04-15 11:47:24,video,travel,negative,15
4392,9c542f56-b0ec-4df1-b95e-f56e1c467813,scared,2021-01-18 23:40:09,audio,food,negative,15
4393,9c542f56-b0ec-4df1-b95e-f56e1c467813,scared,2021-02-12 06:42:55,audio,food,negative,15
4394,9c542f56-b0ec-4df1-b95e-f56e1c467813,scared,2021-01-07 14:34:17,audio,food,negative,15
4395,41c97dd6-3f0d-4a6c-9083-2163e8e08e19,scared,2021-04-10 20:05:43,video,public speaking,negative,15
4396,e8d62710-7e3a-4bef-b6da-edaaed70c401,scared,2021-04-22 12:54:58,photo,healthy eating,negative,15
4397,e8d62710-7e3a-4bef-b6da-edaaed70c401,scared,2021-02-14 01:14:53,photo,healthy eating,negative,15
4398,d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,scared,2021-01-14 16:29:21,video,culture,negative,15
4399,95fe7e7c-f327-4a0a-af06-5a88346f8546,scared,2021-01-27 14:24:32,video,science,negative,15
4400,95fe7e7c-f327-4a0a-af06-5a88346f8546,scared,2021-06-07 10:29:40,video,science,negative,15
4401,95fe7e7c-f327-4a0a-af06-5a88346f8546,scared,2020-12-17 01:34:12,video,science,negative,15
4402,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,scared,2020-12-30 18:17:05,photo,animals,negative,15
4403,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,scared,2021-04-23 05:35:56,photo,animals,negative,15
4404,8b08e78c-4798-463a-b868-a0dc9fde777f,scared,2020-11-03 10:05:31,GIF,public speaking,negative,15
4405,8b08e78c-4798-463a-b868-a0dc9fde777f,scared,2020-09-02 01:52:19,GIF,public speaking,negative,15
4406,8b08e78c-4798-463a-b868-a0dc9fde777f,scared,2021-06-06 17:48:01,GIF,public speaking,negative,15
4407,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,scared,2021-05-12 17:33:16,audio,science,negative,15
4408,4304a382-1527-4e7d-af7b-691d976f9ad4,scared,2020-06-23 22:04:12,video,tennis,negative,15
4409,4304a382-1527-4e7d-af7b-691d976f9ad4,scared,2021-03-03 08:50:22,video,tennis,negative,15
4410,2ceee25a-8461-4409-ab41-7a72d97d722d,scared,2020-09-24 05:51:17,photo,animals,negative,15
4411,2ceee25a-8461-4409-ab41-7a72d97d722d,scared,2021-03-13 11:26:29,photo,animals,negative,15
4412,2ceee25a-8461-4409-ab41-7a72d97d722d,scared,2021-02-16 18:53:43,photo,animals,negative,15
4413,6407f238-511b-4ade-b77b-0f3bc8b2f300,scared,2021-06-14 07:00:44,audio,studying,negative,15
4414,a4f6b4c2-36bd-4232-bef8-66577a601163,scared,2020-11-25 22:20:11,photo,animals,negative,15
4415,a4f6b4c2-36bd-4232-bef8-66577a601163,scared,2021-03-17 12:00:27,photo,animals,negative,15
4416,a4f6b4c2-36bd-4232-bef8-66577a601163,scared,2020-06-30 17:15:15,photo,animals,negative,15
4417,a4f6b4c2-36bd-4232-bef8-66577a601163,scared,2021-01-11 20:45:35,photo,animals,negative,15
4418,a4f6b4c2-36bd-4232-bef8-66577a601163,scared,2020-06-19 16:45:57,photo,animals,negative,15
4419,8838fd48-05c4-4b57-a192-35e9ff67f9b2,scared,2021-03-08 04:13:51,video,soccer,negative,15
4420,8838fd48-05c4-4b57-a192-35e9ff67f9b2,scared,2021-02-22 15:12:41,video,soccer,negative,15
4421,8838fd48-05c4-4b57-a192-35e9ff67f9b2,scared,2021-04-01 17:35:35,video,soccer,negative,15
4422,8838fd48-05c4-4b57-a192-35e9ff67f9b2,scared,2020-12-28 21:58:51,video,soccer,negative,15
4423,8838fd48-05c4-4b57-a192-35e9ff67f9b2,scared,2020-11-17 05:00:07,video,soccer,negative,15
4424,01396602-c759-4a17-90f0-8f9b3ca11b30,scared,2021-03-09 14:18:23,GIF,tennis,negative,15
4425,3ca5a22f-aebc-4421-a960-d787d732f1ec,scared,2021-02-21 15:09:21,audio,healthy eating,negative,15
4426,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,scared,2021-03-03 02:51:00,photo,education,negative,15
4427,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,scared,2020-07-21 21:09:26,photo,education,negative,15
4428,b3b384bf-3a17-4ccb-ba86-583dede8fe3c,scared,2021-06-14 14:03:23,photo,education,negative,15
4429,b9ff65d6-b79a-4f9b-8745-10088ddf9934,scared,2021-01-15 08:52:48,video,animals,negative,15
4430,b9ff65d6-b79a-4f9b-8745-10088ddf9934,scared,2021-06-15 23:13:43,video,animals,negative,15
4431,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,scared,2020-07-20 10:20:06,GIF,culture,negative,15
4432,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,scared,2020-09-16 05:41:39,GIF,culture,negative,15
4433,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,scared,2020-06-23 07:16:16,GIF,culture,negative,15
4434,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,scared,2021-03-07 21:09:00,photo,animals,negative,15
4435,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,scared,2020-08-17 15:57:52,photo,animals,negative,15
4436,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,scared,2021-05-03 02:28:35,photo,animals,negative,15
4437,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,scared,2021-05-09 23:51:20,photo,animals,negative,15
4438,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,scared,2021-03-09 04:06:48,photo,animals,negative,15
4439,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,scared,2020-11-14 08:15:05,audio,cooking,negative,15
4440,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,scared,2020-07-06 02:17:57,audio,cooking,negative,15
4441,3c6354b3-7e8a-4d8c-bb80-33f17c17bd32,scared,2021-06-03 12:56:19,audio,cooking,negative,15
4442,8caec934-9519-47de-8dd4-b6d65e279661,scared,2021-05-01 16:08:25,audio,public speaking,negative,15
4443,8caec934-9519-47de-8dd4-b6d65e279661,scared,2021-05-07 14:09:18,audio,public speaking,negative,15
4444,8caec934-9519-47de-8dd4-b6d65e279661,scared,2020-08-30 11:38:30,audio,public speaking,negative,15
4445,8caec934-9519-47de-8dd4-b6d65e279661,scared,2020-06-27 16:51:22,audio,public speaking,negative,15
4446,9b480f9e-cef3-46cc-8ea1-c116cded9661,scared,2021-05-10 07:24:53,audio,public speaking,negative,15
4447,c24a56ff-256e-46eb-9936-a6284451fc61,scared,2020-08-05 16:01:58,video,studying,negative,15
4448,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,scared,2020-07-17 17:38:30,photo,cooking,negative,15
4449,fa3a6a40-59db-4027-b8ee-89c79ecbee7f,scared,2021-04-02 04:13:02,photo,cooking,negative,15
4450,9a517a10-7dd2-4a30-b67a-925569d9ed84,scared,2020-09-17 06:24:57,audio,science,negative,15
4451,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,scared,2021-04-30 15:58:16,audio,veganism,negative,15
4452,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,scared,2020-10-12 15:48:49,audio,veganism,negative,15
4453,4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b,scared,2020-09-09 11:50:12,audio,veganism,negative,15
4454,7ef17afb-ded2-4675-9800-2cf7fe58e6b1,scared,2021-04-28 01:02:38,audio,studying,negative,15
4455,bfc26d2d-b5e5-415a-b104-64befef2f52a,scared,2021-06-06 19:13:10,audio,food,negative,15
4456,bfc26d2d-b5e5-415a-b104-64befef2f52a,scared,2020-11-24 22:40:16,audio,food,negative,15
4457,2eb32cf2-da20-4b27-b4b6-c91716f528a5,scared,2021-02-25 07:55:04,audio,veganism,negative,15
4458,2eb32cf2-da20-4b27-b4b6-c91716f528a5,scared,2020-08-08 17:44:39,audio,veganism,negative,15
4459,2eb32cf2-da20-4b27-b4b6-c91716f528a5,scared,2020-07-13 16:34:42,audio,veganism,negative,15
4460,7f7d20ca-fedf-48e6-8364-dbb8adeb4223,scared,2020-12-04 13:49:22,photo,animals,negative,15
4461,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,scared,2021-03-21 06:47:05,photo,animals,negative,15
4462,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,scared,2020-08-19 03:52:50,photo,animals,negative,15
4463,6519b8ec-1253-4f91-8abb-3c5a04eccd2b,scared,2021-02-28 00:16:24,photo,animals,negative,15
4464,fa39acec-96b1-441d-8f85-16dfb44bdfba,scared,2021-06-15 06:07:44,photo,culture,negative,15
4465,fa39acec-96b1-441d-8f85-16dfb44bdfba,scared,2020-08-21 12:49:34,photo,culture,negative,15
4466,fa39acec-96b1-441d-8f85-16dfb44bdfba,scared,2020-07-11 06:29:48,photo,culture,negative,15
4467,fa39acec-96b1-441d-8f85-16dfb44bdfba,scared,2020-09-29 22:53:54,photo,culture,negative,15
4468,fa39acec-96b1-441d-8f85-16dfb44bdfba,scared,2021-01-17 09:46:35,photo,culture,negative,15
4469,4f215b36-f5c4-4294-81f2-80e4906b197d,scared,2020-07-08 19:52:42,video,soccer,negative,15
4470,4f215b36-f5c4-4294-81f2-80e4906b197d,scared,2021-02-07 06:20:52,video,soccer,negative,15
4471,4f215b36-f5c4-4294-81f2-80e4906b197d,scared,2020-11-20 10:29:36,video,soccer,negative,15
4472,4f215b36-f5c4-4294-81f2-80e4906b197d,scared,2021-04-05 04:18:34,video,soccer,negative,15
4473,4f215b36-f5c4-4294-81f2-80e4906b197d,scared,2020-12-29 04:16:21,video,soccer,negative,15
4474,04e1996d-ccb3-4b19-923a-8dc2a52e4bd4,scared,2021-06-13 10:27:00,audio,education,negative,15
4475,c892a472-bf81-4946-83c0-d3697ba65b95,scared,2021-05-05 21:27:33,photo,soccer,negative,15
4476,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,scared,2020-07-30 08:17:48,audio,public speaking,negative,15
4477,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,scared,2020-12-07 18:26:54,audio,public speaking,negative,15
4478,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,scared,2021-02-12 01:16:53,audio,public speaking,negative,15
4479,aa1f824d-9df0-4b4c-a49e-0cfb7e244122,scared,2021-02-17 06:43:11,audio,public speaking,negative,15
4480,4ae90f6e-da63-4ce2-a357-a4b36c739b80,scared,2021-03-12 22:59:40,GIF,travel,negative,15
4481,4ae90f6e-da63-4ce2-a357-a4b36c739b80,scared,2020-08-14 10:36:38,GIF,travel,negative,15
4482,ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,scared,2020-11-29 00:28:27,audio,travel,negative,15
4483,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,scared,2021-01-23 02:20:54,video,public speaking,negative,15
4484,0a390a93-0e59-4a7a-a12c-d3f5ce4924fe,scared,2021-06-11 05:05:16,video,public speaking,negative,15
4485,d61c4f76-99c6-4cd7-aaad-b3561880aa26,scared,2020-09-11 04:42:44,photo,technology,negative,15
4486,d61c4f76-99c6-4cd7-aaad-b3561880aa26,scared,2020-07-27 03:24:06,photo,technology,negative,15
4487,d61c4f76-99c6-4cd7-aaad-b3561880aa26,scared,2021-03-06 17:45:28,photo,technology,negative,15
4488,abae4f43-2356-4c6b-b51d-d2acf4644956,scared,2021-01-03 06:35:41,GIF,fitness,negative,15
4489,21bc3be6-6bd1-4926-8bee-c4585873851b,scared,2020-08-03 06:54:39,video,soccer,negative,15
4490,21bc3be6-6bd1-4926-8bee-c4585873851b,scared,2020-09-21 06:51:48,video,soccer,negative,15
4491,21bc3be6-6bd1-4926-8bee-c4585873851b,scared,2020-07-19 01:02:20,video,soccer,negative,15
4492,21bc3be6-6bd1-4926-8bee-c4585873851b,scared,2021-05-24 09:55:34,video,soccer,negative,15
4493,bc8024c3-c51e-4875-b8df-419e9848f492,scared,2020-08-03 02:10:21,GIF,veganism,negative,15
4494,bc8024c3-c51e-4875-b8df-419e9848f492,scared,2021-01-04 17:37:11,GIF,veganism,negative,15
4495,bc8024c3-c51e-4875-b8df-419e9848f492,scared,2021-02-13 05:28:39,GIF,veganism,negative,15
4496,bc8024c3-c51e-4875-b8df-419e9848f492,scared,2020-10-22 00:01:39,GIF,veganism,negative,15
4497,57d8470d-e644-4fe3-b56e-33f1c626e8ea,scared,2020-08-07 01:58:23,photo,cooking,negative,15
4498,f0c6ae88-c87e-4812-9713-ae45018a1f73,scared,2020-10-26 18:37:28,photo,science,negative,15
4499,8891433d-d874-4bd5-a8ca-4114a4131b20,scared,2020-08-24 21:16:24,GIF,tennis,negative,15
4500,8891433d-d874-4bd5-a8ca-4114a4131b20,scared,2020-08-26 15:21:35,GIF,tennis,negative,15
4501,8891433d-d874-4bd5-a8ca-4114a4131b20,scared,2021-01-16 07:08:47,GIF,tennis,negative,15
4502,52be2c2f-be1f-4cda-a2d6-5c147c018115,scared,2020-11-08 13:01:15,audio,food,negative,15
4503,52be2c2f-be1f-4cda-a2d6-5c147c018115,scared,2020-12-31 10:25:15,audio,food,negative,15
4504,52be2c2f-be1f-4cda-a2d6-5c147c018115,scared,2021-05-26 13:12:03,audio,food,negative,15
4505,c4cc899d-4c35-47fd-9710-8e2dea9782c9,scared,2020-07-12 07:23:37,photo,science,negative,15
4506,42a0f482-d3a8-4216-ba0b-1459abf854a6,scared,2020-12-29 05:01:58,GIF,culture,negative,15
4507,041bf6c9-8b33-4ca0-a787-762eb8837d0c,scared,2021-02-22 03:53:18,GIF,food,negative,15
4508,041bf6c9-8b33-4ca0-a787-762eb8837d0c,scared,2021-03-20 04:02:10,GIF,food,negative,15
4509,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,scared,2020-11-11 00:39:32,audio,dogs,negative,15
4510,954678ba-9ecc-4c0c-93a3-aba0e289cfbf,scared,2020-08-06 21:38:11,audio,dogs,negative,15
4511,5fefd228-c550-4023-b767-ec8aa62de850,scared,2021-02-26 11:03:01,video,cooking,negative,15
4512,5fefd228-c550-4023-b767-ec8aa62de850,scared,2021-04-01 09:33:55,video,cooking,negative,15
4513,5fefd228-c550-4023-b767-ec8aa62de850,scared,2021-05-28 10:39:18,video,cooking,negative,15
4514,66af1757-534a-4ef9-a5a5-9d721e7c6c00,scared,2020-10-09 14:08:47,audio,healthy eating,negative,15
